Price,Close,High,Low,Open,Volume,Return,MA10,MA50,Signal,Position,Strategy_Return,Equity_Curve,Market_Curve,Price
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,,,,,,,,
Date,,,,,,,,,,,,,,
2022-01-03,178.650,179.500,174.430,174.540,104487900,0.030,173.870,159.700,1,1.000,0.030,14203.050,24599.770,178.650
2022-01-04,176.380,179.560,175.810,179.250,99310400,-0.010,174.850,160.310,1,1.000,-0.010,14022.790,24287.560,176.380
2022-01-05,171.690,176.840,171.410,176.290,94537600,-0.030,175.040,160.830,1,1.000,-0.030,13649.780,23641.520,171.690
2022-01-06,168.820,172.060,168.470,169.510,96904000,-0.020,174.680,161.280,1,1.000,-0.020,13421.930,23246.870,168.820
2022-01-07,168.990,170.920,167.870,169.690,86709100,0.000,174.270,161.740,1,1.000,0.000,13435.190,23269.840,168.990
2022-01-10,169.010,169.310,165.060,165.950,106765600,0.000,173.480,162.130,1,1.000,0.000,13436.750,23272.540,169.010
2022-01-11,171.840,171.940,167.660,169.130,76138300,0.020,173.060,162.630,1,1.000,0.020,13662.270,23663.140,171.840
2022-01-12,172.290,173.900,171.590,172.860,74805200,0.000,172.680,163.160,1,1.000,0.000,13697.390,23723.970,172.290
2022-01-13,169.010,173.360,168.610,172.530,84505800,-0.020,172.100,163.600,1,1.000,-0.020,13436.750,23272.540,169.010
2022-01-14,169.870,170.570,167.930,168.170,80440800,0.010,171.650,164.020,1,1.000,0.010,13505.420,23391.480,169.870
2022-01-18,166.660,169.350,166.280,168.340,90956700,-0.020,170.450,164.400,1,1.000,-0.020,13250.250,22949.530,166.660
2022-01-19,163.160,167.920,162.870,166.860,94815000,-0.020,169.130,164.690,1,1.000,-0.020,12971.670,22467.010,163.160
2022-01-20,161.470,166.540,161.150,163.890,91420500,-0.010,168.110,164.970,1,1.000,-0.010,12837.450,22234.540,161.470
2022-01-21,159.410,163.260,159.300,161.380,122848900,-0.010,167.170,165.200,1,1.000,-0.010,12673.580,21950.720,159.410
2022-01-24,158.630,159.300,151.840,157.060,162294600,-0.000,166.130,165.470,1,1.000,-0.000,12611.930,21843.940,158.630
2022-01-25,156.830,159.750,154.120,156.040,115798400,-0.010,164.920,165.700,-1,1.000,-0.010,12468.340,21595.250,156.830
2022-01-26,156.740,161.350,154.900,160.480,108275300,-0.000,163.410,165.890,-1,-1.000,0.000,12475.360,21583.090,156.740
2022-01-27,156.280,160.810,155.350,159.450,121954600,-0.000,161.800,166.070,-1,-1.000,0.000,12512.080,21519.570,156.280
2022-01-28,167.180,167.200,159.790,162.650,179935700,0.070,161.620,166.450,-1,-1.000,-0.070,11639.020,23021.150,167.180
2022-01-31,171.550,171.770,166.380,167.010,115541600,0.030,161.790,166.870,-1,-1.000,-0.030,11334.940,23622.600,171.550
2022-02-01,171.380,171.610,169.120,170.790,86213900,-0.000,162.260,167.200,-1,-1.000,0.000,11345.970,23599.620,171.380
2022-02-02,172.590,172.630,170.130,171.520,84914300,0.010,163.210,167.500,-1,-1.000,-0.010,11266.040,23765.860,172.590
2022-02-03,169.700,172.980,168.940,171.250,89418100,-0.020,164.030,167.730,-1,-1.000,0.020,11454.410,23368.500,169.700
2022-02-04,169.420,171.100,167.740,168.720,82465400,-0.000,165.030,167.950,-1,-1.000,0.000,11473.640,23329.260,169.420
2022-02-07,168.700,170.950,168.000,169.880,77251200,-0.000,166.040,168.140,-1,-1.000,0.000,11522.230,23230.470,168.700
2022-02-08,171.820,172.330,168.480,168.770,74829200,0.020,167.540,168.500,-1,-1.000,-0.020,11309.450,23659.460,171.820
2022-02-09,173.240,173.610,171.890,173.020,71285000,0.010,169.190,168.820,1,-1.000,-0.010,11215.650,23855.690,173.240
2022-02-10,169.150,172.460,168.590,171.140,90865900,-0.020,170.470,168.960,1,1.000,-0.020,10950.980,23292.720,169.150
2022-02-11,165.730,170.100,165.140,169.360,98670700,-0.020,170.330,169.040,1,1.000,-0.020,10729.570,22821.780,165.730
2022-02-14,165.970,166.660,163.690,164.490,86185500,0.000,169.770,169.150,1,1.000,0.000,10744.840,22854.260,165.970
2022-02-15,169.810,169.970,167.320,168.020,62527400,0.020,169.610,169.360,1,1.000,0.020,10993.610,23383.390,169.810
2022-02-16,169.580,170.350,167.120,168.890,61177400,-0.000,169.310,169.510,-1,1.000,-0.000,10978.340,23350.910,169.580
2022-02-17,165.970,168.950,165.570,168.080,69589300,-0.020,168.940,169.470,-1,-1.000,0.020,11211.840,22854.260,165.970
2022-02-18,164.420,167.600,163.330,166.890,82772700,-0.010,168.440,169.320,-1,-1.000,0.010,11316.730,22640.440,164.420
2022-02-22,161.490,163.820,159.360,162.140,91162800,-0.020,167.720,169.120,-1,-1.000,0.020,11518.310,22237.160,161.490
2022-02-23,157.310,163.290,157.000,162.690,90009200,-0.030,166.270,168.750,-1,-1.000,0.030,11816.220,21662.010,157.310
2022-02-24,159.940,160.040,149.380,149.950,141147500,0.020,164.940,168.500,-1,-1.000,-0.020,11619.120,22023.340,159.940
2022-02-25,162.010,162.270,158.100,161.020,91974200,0.010,164.220,168.320,-1,-1.000,-0.010,11468.470,22308.890,162.010
2022-02-28,162.270,162.570,159.630,160.250,95056600,0.000,163.880,168.040,-1,-1.000,-0.000,11449.690,22345.420,162.270
2022-03-01,160.390,163.730,159.180,161.860,83474400,-0.010,163.320,167.870,-1,-1.000,0.010,11582.830,22085.590,160.390
2022-03-02,163.690,164.480,160.140,161.560,79724800,0.020,162.710,167.780,-1,-1.000,-0.020,11344.360,22540.290,163.690
2022-03-03,163.370,166.000,162.700,165.570,76678400,-0.000,162.080,167.720,-1,-1.000,0.000,11366.830,22495.640,163.370
2022-03-04,160.360,162.700,159.310,161.660,83737200,-0.020,161.520,167.530,-1,-1.000,0.020,11576.080,22081.540,160.360
2022-03-07,156.550,162.180,156.300,160.540,96418800,-0.020,160.740,167.210,-1,-1.000,0.020,11850.640,21557.810,156.550
2022-03-08,154.730,160.070,153.110,156.080,131148300,-0.010,160.060,166.850,-1,-1.000,0.010,11989.000,21306.100,154.730
2022-03-09,160.140,160.590,156.660,158.700,91454900,0.030,160.340,166.510,-1,-1.000,-0.030,11569.420,22051.760,160.140
2022-03-10,155.790,157.630,153.290,157.440,105342000,-0.030,159.930,166.100,-1,-1.000,0.030,11883.950,21452.250,155.790
2022-03-11,152.060,156.530,151.840,156.190,96970100,-0.020,158.930,165.620,-1,-1.000,0.020,12168.080,20939.360,152.060
2022-03-14,148.020,151.460,147.510,148.840,108732100,-0.030,157.510,165.090,-1,-1.000,0.030,12491.290,20383.160,148.020
2022-03-15,152.420,152.890,147.790,148.300,92964300,0.030,156.710,164.650,-1,-1.000,-0.030,12120.580,20988.080,152.420
2022-03-16,156.840,157.240,151.800,154.340,102300200,0.030,156.030,164.210,-1,-1.000,-0.030,11768.900,21597.050,156.840
2022-03-17,157.850,158.230,154.910,155.880,75615400,0.010,155.480,163.840,-1,-1.000,-0.010,11692.940,21736.440,157.850
2022-03-18,161.150,161.650,157.010,157.740,123511700,0.020,155.560,163.630,-1,-1.000,-0.020,11448.340,22191.150,161.150
2022-03-21,162.530,163.480,160.200,160.690,95811400,0.010,156.150,163.510,-1,-1.000,-0.010,11350.600,22380.610,162.530
2022-03-22,165.910,166.500,162.070,162.660,81532000,0.020,157.270,163.440,-1,-1.000,-0.020,11114.500,22846.140,165.910
2022-03-23,167.280,169.660,164.760,165.090,98062700,0.010,157.990,163.410,-1,-1.000,-0.010,11022.980,23034.250,167.280
2022-03-24,171.070,171.140,167.280,168.110,90131400,0.020,159.510,163.390,-1,-1.000,-0.020,10773.010,23556.620,171.070
2022-03-25,171.710,172.260,169.770,170.880,80546200,0.000,161.480,163.380,-1,-1.000,-0.000,10732.780,23644.570,171.710
2022-03-28,172.570,172.700,169.040,169.200,90371900,0.010,163.930,163.450,1,-1.000,-0.010,10678.720,23763.670,172.570
2022-03-29,175.880,175.920,173.300,173.640,100589400,0.020,166.280,163.570,1,1.000,0.020,10883.050,24218.370,175.880
2022-03-30,174.710,176.510,173.650,175.470,92633200,-0.010,168.070,163.740,1,1.000,-0.010,10810.680,24057.330,174.710
2022-03-31,171.600,174.960,171.390,174.780,103049300,-0.020,169.440,163.900,1,1.000,-0.020,10618.520,23629.690,171.600
2022-04-01,171.310,171.870,168.980,171.030,78751300,-0.000,170.460,164.100,1,1.000,-0.000,10600.270,23589.090,171.310
2022-04-04,175.360,175.410,171.430,171.560,76468400,0.020,171.740,164.420,1,1.000,0.020,10851.430,24148.000,175.360
2022-04-05,172.040,175.230,171.410,174.440,73401800,-0.020,172.350,164.690,1,1.000,-0.020,10645.880,23690.580,172.040
2022-04-06,168.870,170.640,167.200,169.390,89058800,-0.020,172.510,164.930,1,1.000,-0.020,10449.460,23253.480,168.870
2022-04-07,169.170,170.370,166.920,168.210,77594700,0.000,172.320,165.180,1,1.000,0.000,10468.310,23295.420,169.170
2022-04-08,167.160,168.820,166.280,168.820,76575500,-0.010,171.870,165.400,1,1.000,-0.010,10343.640,23018.010,167.160
2022-04-11,162.890,166.120,162.650,165.800,72246700,-0.030,170.900,165.310,1,1.000,-0.030,10079.720,22430.680,162.890
2022-04-12,164.770,166.940,163.770,165.120,79265200,0.010,169.790,165.170,1,1.000,0.010,10195.870,22689.150,164.770
2022-04-13,167.460,168.090,163.900,164.510,70618900,0.020,169.060,165.100,1,1.000,0.020,10362.490,23059.950,167.460
2022-04-14,162.440,168.320,162.200,167.680,75329400,-0.030,168.150,164.890,1,1.000,-0.030,10051.740,22368.430,162.440
2022-04-18,162.230,163.730,160.750,161.090,69023900,-0.000,167.240,164.740,1,1.000,-0.000,10038.360,22338.650,162.230
2022-04-19,164.520,164.930,161.090,162.180,67723800,0.010,166.160,164.640,1,1.000,0.010,10180.050,22653.970,164.520
2022-04-20,164.350,165.970,163.240,165.850,67929800,-0.000,165.390,164.560,1,1.000,-0.000,10169.720,22630.960,164.350
2022-04-21,163.550,168.570,163.050,166.000,87227800,-0.000,164.850,164.390,1,1.000,-0.000,10120.460,22521.350,163.550
2022-04-22,159.000,164.980,158.720,163.590,84882400,-0.030,163.840,164.110,-1,1.000,-0.030,9838.900,21894.780,159.000
2022-04-25,160.070,160.360,155.730,158.340,96046400,0.010,163.130,163.930,-1,-1.000,-0.010,9772.610,22042.290,160.070
2022-04-26,154.100,159.540,154.020,159.450,95623200,-0.040,162.250,163.690,-1,-1.000,0.040,10137.400,21219.490,154.100
2022-04-27,153.870,157.040,152.700,153.220,88063200,-0.000,161.160,163.450,-1,-1.000,0.000,10152.270,21188.370,153.870
